TranscriptId	GeneId	GeneName	ZT0.R1	ZT0.R2	ZT2.R1	ZT2.R2	ZT4.R1	ZT4.R2	ZT6.R1	ZT6.R2	ZT8.R1	ZT8.R2	ZT10.R1	ZT10.R2	ZT12.R1	ZT12.R2	ZT14.R1	ZT14.R2	ZT16.R1	ZT16.R2	ZT18.R1	ZT18.R2	ZT20.R1	ZT20.R2	ZT22.R1	ZT22.R2
ENSMUST00000005950	ENSMUSG00000049723	Mmp12	1	1	0.791045366451766	1	0.84096509153905	1	1	1	0.855578370978782	1	0.713226064133288	0.798090966408351	1	1	1	1	1	1	1	1	1	1	1	1
ENSMUST00000005975	ENSMUSG00000005823	Gpr108	1	1	1	1	1	0.374355173214139	1	1	0.336659529484642	1	1	1	1	1	1	1	1	0.485224901741957	1	1	1	1	0.0190304698756226	1
ENSMUST00000005976	ENSMUSG00000005824	Tnfsf14	0.487056474198183	0.611744266426863	0.604913104232577	0.585123812198661	0.524824183898394	0.801217851133723	1	0.826309700875888	0.638932726773198	0.602783654918413	0.725652543049337	0.74470144918902	1	0.752972358384724	1	0.757449515989759	1	0.615858352578907	1	1	1	1	0.816759913423449	0.65479737295294
ENSMUST00000006104	ENSMUSG00000005950	P2rx5	1	0.730412171588427	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ENSMUST00000006139	ENSMUSG00000005983	1700037C18Rik	1	1	1	1	1	1	1	1	1	1	1	0.491514010606872	1	1	1	1	1	1	1	1	1	1	1	1
ENSMUST00000006311	ENSMUSG00000030353	Tead4	0.689598102226023	0.477714613290021	1	0.5472555135993	1	0.848075716199942	0.690975173262025	0.695100928654841	1	1	1	0.688439720218098	1	0.916271142956624	1	0.811582911310219	1	1	0.89328783520626	1	1	1	0.664641724878204	0.81310728950685
ENSMUST00000006377	ENSMUSG00000006215	Zbtb17	1	0.0582880338163857	1	0.277635104182573	0.521140094331649	0.0704014643504585	0.130526321285319	0.0835142809420411	0.19771285766256	0.182408819953277	0.0658526402299047	0.123697449467767	1	1	1	0.279846308407423	1	0.489475350075854	1	0.83994792322876	0.531739532707299	1	0.10639781973705	0.0729202876138289
ENSMUST00000006578	ENSMUSG00000006411	Nectin4	0.844202439745051	0.598365266093034	1	1	0.485191941932228	0.888075806150813	0.718184429761563	1	0.706888629696391	0.740356852002665	1	0.794495733557911	1	0.756847578466173	1	0.946405080302471	1	1	1	1	1	1	0.62142679592344	0.796267099835969
ENSMUST00000006646	ENSMUSG00000006476	Nsmf	0.107831011551936	0.0288854964478061	1	0.110616777025338	0.00964475939942083	0.012974005283015	0.173532780342207	0.0118531147792814	0.0569687606104317	0.00829410360562931	0.00851168070710958	0.252785698396328	0.0152423061792157	0.0468089189714208	1	0.0465598335765309	0.0538407573456291	0.0554926946642109	1	1	1	0.414088962872784	0.0913674231280186	0.0143094004318291
ENSMUST00000006667	ENSMUSG00000045868	Gvin1	0.819181964889861	0.0301832576488148	0.680142557880132	0.717869936324937	0.020486975405386	0.820263796837063	0.0310036950203725	0.797327358693659	0.0400130602628698	0.0233793220183649	0.0318618470312724	0.0292773129516391	0.0584128526968046	1	0.941513200015064	0.93063078154373	1	1	0.3900855847773	1	1	1	0.0543088653791845	0.0325638707761403
ENSMUST00000006687	ENSMUSG00000028359	Orm3	1	0.00853409726020488	1	1	1	0.209626466599167	1	0.00894144231544729	1	1	0.0128655273212981	1	1	1	1	0.0109084133974515	0.00629746636554702	0.993894532097983	1	1	0.419246781232837	0.0161999252211452	1	1
ENSMUST00000006692	ENSMUSG00000006517	Mvd	1	1	1	1	1	1	1	0.216208736562627	0.671059871961776	1	1	0.0215028468694113	1	1	1	1	1	1	1	1	1	0.0393186703526609	0.011314606829293	0.0117682017305141
ENSMUST00000006701	ENSMUSG00000006526	Stimate	1	1	1	1	1	1	0.100727250750418	0.0890468778383692	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.106730306390691	0.0596539118649245
ENSMUST00000006716	ENSMUSG00000033227	Wnt6	1	1	1	1	1	0.915977393677924	1	1	1	1	1	1	1	1	1	0.751874046059804	1	1	1	1	1	1	1	1
ENSMUST00000006749	ENSMUSG00000006574	Slc4a1	1	0.598741445481598	0.655411073825503	1	0.84577324819216	1	0.846396045637675	0.757994951753621	1	1	0.751365606990706	0.86989804794878	1	1	1	0.810852449179823	0.468867216804201	0.424160162877503	1	1	0.946844168386767	0.878533902623302	0.88162430461883	0.658527269614235
ENSMUST00000006750	ENSMUSG00000006575	Rundc3a	0.0496049708149154	0.0824234910112217	0.049262733924092	1	0.0500573657411394	1	0.0821774391702051	1	1	1	0.0592733443621269	0.0769526103723931	1	0.097833860494785	0.202066330293582	0.410537720046367	0.142932284400942	0.108737137755818	0.829883425860208	0.354229320977815	1	0.103448347205757	1	0.0353131659842397
ENSMUST00000006818	ENSMUSG00000006642	Tcf23	1	1	0.880064772767276	1	0.781494216942795	0.840159630329763	1	0.89982273492122	0.874355163067238	0.703284337857796	1	0.88400915833488	1	1	1	1	1	1	1	1	1	1	1	0.881748683990089
ENSMUST00000006828	ENSMUSG00000006651	Aplp1	0.78213601345274	1	1	1	1	1	1	1	1	1	1	0.679791168153143	1	1	1	1	1	1	1	1	1	1	1	0.622149776337155
ENSMUST00000006973	ENSMUSG00000020918	Kat2a	1	1	1	0.316051630194309	1	1	0.526349032570478	0.422356156052153	0.67736909842173	0.593239443304106	0.222389261267352	0.612358621703214	1	1	1	0.717839017421953	1	1	1	1	0.821983116466788	1	0.27230075073317	0.0708915678024677
ENSMUST00000006991	ENSMUSG00000021730	Hcn1	1	1	1	1	1	1	0.978492729799018	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ENSMUST00000007236	ENSMUSG00000007021	Syngr3	1	1	1	1	0.728194223963416	1	1	1	1	1	1	0.727611397304927	1	1	1	1	1	1	1	1	1	1	1	1
ENSMUST00000007245	ENSMUSG00000007030	Vwa7	1	1	0.716594171223011	1	0.763650248186331	0.844416297234537	1	0.802291344078689	1	0.814790069338635	0.649734583422672	1	1	0.891535759499314	1	1	0.759693691503586	0.776144424954596	1	1	0.965819642839896	0.72924566828073	0.852558528142957	0.88428275825478
ENSMUST00000007248	ENSMUSG00000007033	Hspa1l	0.602504006651644	1	0.790332651012811	0.540879686722486	0.666031716430336	0.562847558367292	1	0.7761865952575	1	1	0.490220108828864	0.649916160815255	0.740077412097305	1	1	0.849451678941243	1	0.582187394478535	0.855490538274647	1	1	0.772087492954702	0.626029035226654	0.640184373099453
ENSMUST00000007250	ENSMUSG00000007035	Msh5	1	1	1	1	1	1	1	1	0.838300262387982	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ENSMUST00000007884	ENSMUSG00000023882	Zfp54	1	1	1	1	1	1	1	0.36208401073217	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ENSMUST00000007921	ENSMUSG00000007777	0610009B22Rik	0.00730589443946913	0.00984748413521068	0.0105205328186969	1	0.00763916729409694	0.0121764622652652	0.0117980833541668	0.0107573693627754	0.010816170954341	0.0085953422871587	0.00976007110016595	0.0102565470103704	0.0167968450150071	0.021252489994859	0.0218013210728517	0.0328081621458113	0.0232484825715426	0.017424677909185	0.0662041205444627	1	0.0641982029639026	0.0177235578695433	0.00909777460245227	0.0109440825236354
ENSMUST00000007949	ENSMUSG00000007805	Twist2	1	1	1	1	0.896145677441325	1	1	1	1	1	1	0.877092963083157	1	1	1	1	1	1	1	1	1	1	1	1
ENSMUST00000007981	ENSMUSG00000007837	Prrg2	0.020195268046744	0.0363136423817973	0.0332552942428435	1	0.0315205944531949	1	0.0323839440405447	0.0293388920754186	0.0270173007987395	0.0328308894019263	0.044905272328024	1	1	1	1	1	1	0.0482987023587637	1	1	1	1	0.0379109116323188	0.0543244134457269
ENSMUST00000008011	ENSMUSG00000054488	Gm9946	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.993285390758473	1	1	1	1
ENSMUST00000008462	ENSMUSG00000008318	Relt	1	1	1	1	0.534522110507101	0.889592655523036	0.656771312229082	1	1	0.824810293632465	0.826487263831264	0.629116782948419	0.804751251388196	1	1	0.769437925595353	1	1	1	1	1	1	0.721589228116003	0.704299749973589
ENSMUST00000008582	ENSMUSG00000008438	Adam21	0.874905947610632	0.810142990237777	1	1	0.838869874505067	1	1	0.826521419302581	0.798090966408351	0.919700913263007	1	1	0.798492446261458	1	1	1	1	1	1	1	1	1	1	1
ENSMUST00000008605	ENSMUSG00000008461	Fut1	1	1	1	1	1	1	1	1	0.834870887217292	1	0.620081974837074	0.718597298074159	1	1	1	1	1	1	1	1	1	1	1	1
ENSMUST00000008812	ENSMUSG00000008668	Rps18	0.00401044721499506	0.00252358192676237	0.0159027767838542	0.00337995610991793	0.00477373247974541	0.00455201296158379	0.00301438034257468	0.00724375856031168	0.00763476505537495	0.0410668897242348	0.00246970468827252	0.00935041979177176	0.00522727567355538	0.0113983118416264	0.00890402176855242	0.00595697420499116	0.00834778961800431	0.00584935808851869	0.033873124148726	0.0226447890830378	0.0294464422219579	0.00916125755483104	0.00177364167691861	0.00178588541180571
ENSMUST00000008847	ENSMUSG00000034116	Vav1	1	1	0.480584390618993	1	1	1	0.5309039170091	1	1	1	0.656952528610283	1	1	0.71974549799191	1	1	1	1	1	1	1	1	1	0.550942938839824
ENSMUST00000009039	ENSMUSG00000058600	Rpl30	0.00518971092064641	0.00828057982938528	0.00792097904568361	0.00684160654604914	0.0068765362611791	0.00923664743319572	0.00882354757789207	0.00926246252755004	0.00788774228284986	0.0688137255483767	0.00676422391150447	0.0095937822719043	0.0106735136545193	0.011368126773712	0.013232387857167	0.0190031119496129	0.146417171805909	0.0144516397553048	0.040693465484006	0.158165032558272	0.0428333947992549	0.0123019418123073	0.00583436460589713	0.00575490680619016
ENSMUST00000009219	ENSMUSG00000009075	Cabp7	1	1	1	1	1	1	1	1	1	1	1	0.656754058740083	1	1	1	1	1	1	1	1	1	1	1	1
ENSMUST00000009344	ENSMUSG00000000131	Xpo6	1	0.157582557501875	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0351464199856603
ENSMUST00000009617	ENSMUSG00000027895	Kcnc4	1	0.799015612765073	1	1	1	1	1	1	1	1	1	0.946521533364884	1	1	1	1	1	1	1	1	1	1	1	1
ENSMUST00000009695	ENSMUSG00000009551	6330409D20Rik	1	1	1	1	1	0.388402307109704	1	1	1	1	1	0.695957184713996	1	1	1	1	1	1	1	1	1	1	1	0.271007851097446
ENSMUST00000009728	ENSMUSG00000022415	Syngr1	1	1	1	1	1	1	1	1	1	1	1	0.635259439955278	1	1	1	1	1	1	1	1	1	1	1	1
ENSMUST00000009875	ENSMUSG00000009731	Kcnd1	1	1	1	1	0.955593566944107	1	1	1	1	1	1	1	1	0.869966158316442	1	1	1	1	1	1	1	1	1	0.863289478227839
ENSMUST00000010188	ENSMUSG00000010044	Zmynd10	1	1	1	1	1	1	1	1	0.787773751378604	1	1	0.644990679884676	1	1	1	1	1	1	1	1	1	1	1	1
ENSMUST00000010267	ENSMUSG00000010122	Slc47a1	0.00410957457314157	0.00508821307808143	0.00578088146880636	0.00566429940489738	0.00493480286498863	0.00780178230156323	0.255547011877733	0.00704412666354095	0.00599104350977376	0.00485303717382798	0.00580169201706324	0.0838439580486585	0.226781539075593	0.366352702400709	0.015746699846013	0.0155224330979253	0.0126800407282908	0.441985043226137	0.0402462588083968	1	0.71620411817368	0.00982703243667559	0.00520879995499597	0.00632235860392712
ENSMUST00000010279	ENSMUSG00000074344	Tmigd3	1	1	0.818350696007267	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ENSMUST00000010280	ENSMUSG00000010136	Pifo	1	1	1	1	1	1	1	0.86721243235743	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ENSMUST00000010506	ENSMUSG00000010362	Rdm1	0.961973199426664	0.283925554719553	0.0897301992369344	0.178332272256313	0.66818567543549	0.0597771507818851	0.158527847001604	0.0887966981835747	0.0556938619794712	0.364971495726184	0.0927214582489182	1	0.159676814128205	0.996472487394623	0.246389773838827	0.186241242005595	0.275573192239859	0.226469276045665	1	0.41975360463408	0.276787493633888	0.69044445567664	0.0371421217288469	0.0610901911145539
ENSMUST00000010736	ENSMUSG00000010592	Dazl	1	1	1	1	1	1	1	1	1	1	1	1	1	0.784326028643587	1	1	1	1	1	1	1	1	1	1
ENSMUST00000010745	ENSMUSG00000010601	Apol7a	0.00716651329133804	0.0073567461288434	0.0499750374687843	0.0107072422608856	0.00631612987984195	0.00938962816039626	0.00647095605204901	0.0126339674321588	0.0112679357367089	0.00567602927695901	0.00432078772453838	0.00767980732899373	0.0360890446652452	0.0103343578126712	1	0.0201221940355	0.017088913789335	1	1	1	0.0348237431066401	0.0142092563074178	0.00665683009073592	0.00396123362480486
ENSMUST00000011152	ENSMUSG00000011008	Mcoln2	1	1	1	1	0.639124654872686	0.828390602737003	1	0.831912150076952	0.722397202878031	1	1	0.772940885481079	0.812387281264724	1	1	1	1	1	1	1	1	1	1	0.772004045301197
ENSMUST00000011196	ENSMUSG00000024190	Dusp1	1	1	1	1	0.642054574638844	1	1	1	1	0.522673579895883	1	1	1	1	1	1	1	0.739338735435027	1	1	1	1	1	1
ENSMUST00000011398	ENSMUSG00000011254	Thg1l	0.149759336745849	0.160036104145095	0.572661421481255	0.249002123988118	0.131741023496012	0.270311182232987	0.139989752750099	0.248410791958446	0.214490092702618	0.161206859029438	0.198530871550526	0.208460581146408	0.344364475360722	0.31785081989619	0.412602531729135	0.310438494373302	0.54974656683269	0.501844277720623	0.893838769362782	1	0.732810106916995	0.34579701023905	0.129853940287964	0.402675317537131
ENSMUST00000011407	ENSMUSG00000011263	Exoc3l2	1	1	1	1	1	1	1	0.0903148193974556	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0460047200842806	0.0528487874638448
ENSMUST00000011895	ENSMUSG00000011751	Sptbn4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.921107170819325	1	1	1	1	1	1	1	0.97917299049223
ENSMUST00000012104	ENSMUSG00000011960	Ccnt1	0.0443541000708335	1	1	1	1	1	1	1	1	1	1	0.389041479602555	1	1	1	1	1	1	1	1	1	1	1	0.193047956973471
ENSMUST00000012152	ENSMUSG00000003166	Dgcr2	1	1	1	1	1	0.988171586114213	1	1	1	0.851150755821871	0.868658790826963	1	1	1	1	1	1	1	1	1	1	1	1	0.692017577246462
ENSMUST00000012161	ENSMUSG00000012017	Scarf2	1	1	1	1	0.19844656032577	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.453520909581536
ENSMUST00000012262	ENSMUSG00000012117	Dhdds	1	1	1	1	1	1	0.183292520198836	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ENSMUST00000012440	ENSMUSG00000012296	Tjap1	0.395791940092932	0.640848996750896	1	1	0.924735756757507	0.551137271760277	0.465842126103464	1	0.780749832138786	1	0.465553682995186	1	0.705124137104337	1	0.749585853815767	1	1	1	1	1	1	1	1	0.19951358587763
ENSMUST00000012540	ENSMUSG00000012396	Nanog	1	1	1	1	1	1	1	1	1	1	0.783963247802943	1	1	1	1	1	1	1	1	1	1	1	1	1
ENSMUST00000012612	ENSMUSG00000041164	Zmiz2	1	1	1	1	1	1	1	1	0.0876476424537133	1	0.0764458782293606	1	1	1	1	1	1	1	1	1	1	0.19017661702423	0.0639179395924337	1
ENSMUST00000012664	ENSMUSG00000012520	Phox2b	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.943734546346804	1	1	1	1	1	1	1
ENSMUST00000012796	ENSMUSG00000012640	Zfp715	1	1	1	1	1	1	0.107632546790559	0.118283703462755	0.175233849572254	1	0.32218882198101	1	1	1	1	1	1	1	1	1	1	1	1	1
ENSMUST00000012847	ENSMUSG00000031494	Cd209a	0.547555166182993	0.648773493710141	1	1	0.606674634326864	0.825525240434226	0.525607602388361	1	1	0.499221214904749	1	0.713205717057028	1	1	1	1	1	0.639893521717986	1	0.694087760456432	0.897464662328921	1	0.710883628350039	1
ENSMUST00000012849	ENSMUSG00000012705	Retn	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.728194223963416
ENSMUST00000013759	ENSMUSG00000008200	Fnbp4	1	1	1	1	1	1	1	1	0.240162926529358	1	1	0.160463933324026	1	1	0.676425227955302	1	1	1	1	1	1	1	1	1
ENSMUST00000013910	ENSMUSG00000013766	Ly6g6e	1	0.750559166579101	1	1	1	1	1	1	1	0.687521485046408	1	1	1	1	1	0.815434545069067	1	1	1	1	1	1	0.64070528838145	0.447868147617341
ENSMUST00000013995	ENSMUSG00000028125	Abca4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.909876711705564
ENSMUST00000014058	ENSMUSG00000030693	Klk10	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.867641317079519	1	1
ENSMUST00000014118	ENSMUSG00000013974	Mcemp1	1	1	1	1	1	0.56661718209943	1	0.711895778458034	1	0.687455315404499	1	1	1	1	1	1	1	0.601568891669474	1	1	1	1	1	1
ENSMUST00000014218	ENSMUSG00000014074	Rnf168	1	1	1	1	0.0602843249903847	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0582263666456081	0.0556629231495418
ENSMUST00000014220	ENSMUSG00000014075	Dynlt2b	1	1	1	1	0.349041357910499	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.285943857782963	0.284387415288099
ENSMUST00000014263	ENSMUSG00000054545	Ugt1a6a	0.00202475292851152	0.00289510747681193	0.00242411525368705	0.00277500092685031	0.00219651909272603	0.00310976574352338	0.00237451867912744	0.00355743451341144	0.00369778888494951	0.00156304552731162	0.00401202033388194	0.00271123966363602	0.0102229481878495	1	0.00748847822739932	0.00496635789164202	0.004047406134783	0.00477031755765465	0.0108720126019672	0.012403810003896	1	0.00373846394143113	0.00305957893585152	0.0113135149212817
ENSMUST00000014473	ENSMUSG00000014329	Bicc1	1	1	1	0.470075023973826	1	1	1	1	1	0.611459983001413	1	0.534870908906136	1	1	1	1	1	1	1	1	1	1	1	0.213914725034012
ENSMUST00000014597	ENSMUSG00000014453	Blk	0.711566513679866	1	1	0.709486544587682	0.646069956454885	0.522818409481835	0.707068564438694	0.690254980189682	1	1	0.636893995363412	0.633745690529304	1	1	1	1	1	1	1	1	1	1	0.497361497257051	0.471313503603192
ENSMUST00000014777	ENSMUSG00000052560	Cpne8	1	1	1	1	1	1	1	1	1	1	1	0.52124870339385	1	1	1	1	0.247819805263197	1	1	1	1	1	1	1
ENSMUST00000014812	ENSMUSG00000014668	Chfr	1	1	1	1	1	1	1	1	1	1	0.469124566646182	1	1	1	1	0.759814909088146	1	1	1	1	1	1	1	0.521983327852508
ENSMUST00000014830	ENSMUSG00000014686	Ceacam16	1	1	1	1	1	1	1	1	1	1	1	0.806972240154939	1	1	1	1	1	1	1	1	1	1	1	1
ENSMUST00000014990	ENSMUSG00000014846	Tppp3	1	1	0.300149774737594	1	1	1	1	1	1	1	1	0.630270638212048	1	1	1	1	1	1	1	1	1	1	1	1
ENSMUST00000015107	ENSMUSG00000020694	Tlk2	0.231024245994617	1	1	1	0.108676279445838	1	1	0.0972759807121186	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0377885676734675	1
ENSMUST00000015137	ENSMUSG00000029674	Limk1	0.449121294187921	0.631931380453283	0.277474097792971	0.307954779920117	0.249410145007058	1	0.308445864666292	0.318864332792327	0.558631130278366	0.831324299609278	0.603664241948628	0.371054760261519	0.393007608627303	0.758259339859419	0.648214169961755	0.604233258206998	0.805931656995487	0.556885894080303	0.778222229139753	1	1	0.605543141921146	0.223843345473104	0.190314513765449
ENSMUST00000015256	ENSMUSG00000015112	Slc25a13	0.0148222566856159	0.372920038485348	0.0202265985839358	0.318608318863206	0.00614810703780576	0.336433002731836	0.350745509580614	0.0101863521827366	0.281254394599916	0.0949567519473256	0.00828682765652492	0.115706992867821	0.00277171242408176	0.00346196890411063	0.0054493709300692	0.977746489890101	1	0.00419006135045929	0.0171434987995265	0.0184111542136688	0.911751565933315	0.00507881224662123	0.0017192401419329	0.00466808056602904
ENSMUST00000015278	ENSMUSG00000015134	Aldh1a3	0.706978585618642	0.544300628122925	0.503425812655118	1	0.560556969404801	0.783520986609626	0.697437614205409	0.768456401626054	0.627809447276563	0.73943714044869	0.469490180612873	0.490920426708035	0.50693486900803	1	0.856428351204138	0.649013499480789	0.64241341873149	0.655509888366666	1	1	1	0.88997267783879	0.693466848817292	0.497376339807515
ENSMUST00000015460	ENSMUSG00000015316	Slamf1	1	1	1	1	0.839877377902826	1	1	0.874003635855125	1	0.818806344111554	1	1	1	1	1	1	1	1	1	1	1	0.857934608224161	1	1
ENSMUST00000015628	ENSMUSG00000015484	Fam163a	1	1	1	1	1	0.879144065337987	1	1	1	1	1	0.949225906273434	1	1	1	1	1	1	1	1	1	1	1	1
ENSMUST00000015645	ENSMUSG00000015501	Hivep2	1	1	1	1	1	1	1	1	1	1	0.150442224920153	1	1	1	1	1	1	1	1	1	1	1	1	0.290139324903819
ENSMUST00000015719	ENSMUSG00000015575	Atp6v0e	0.00625280164593748	0.0264384117869838	0.0354863535944956	0.00545659981477026	0.00721680516798305	0.0117194096745836	0.0177764691462561	0.010029536986425	0.0315020052576445	0.00611979336395311	0.00775937555649272	0.0166809490325291	0.0129368683412322	0.0206939295392393	0.0214827247742864	0.063290369024914	0.118072159860794	0.0132139724015615	0.0464583196862019	0.0489850781654892	0.0712215710196579	0.068940685778409	0.00350374055838272	0.0205516191202525
ENSMUST00000015797	ENSMUSG00000015653	Steap2	0.761353686855229	1	1	1	1	1	1	1	1	1	0.881904207564974	0.757696300168966	1	1	1	1	1	1	1	1	1	1	0.856083759235004	1
ENSMUST00000015816	ENSMUSG00000015672	Mrpl32	1	1	1	1	1	1	1	1	1	0.0178710088452558	1	1	1	1	1	1	1	1	1	1	1	1	0.0186204170265838	1
ENSMUST00000015893	ENSMUSG00000015749	Anp32e	1	1	1	1	1	0.544959128065395	1	1	1	1	1	0.0793338495322476	1	1	1	1	1	1	1	1	1	1	1	0.0926229523380812
ENSMUST00000015920	ENSMUSG00000015776	Med22	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0313983966722723	1
ENSMUST00000015948	ENSMUSG00000015804	Med28	1	1	1	1	0.543339473069379	0.761284134077362	1	0.830213115706802	0.924222959546761	0.621314826435703	1	0.787835815016151	0.900600700667345	0.795582923608128	1	1	1	1	1	1	1	0.845751788765033	0.512460476485751	1
ENSMUST00000016026	ENSMUSG00000015882	Lcorl	0.0946254629550775	1	1	1	1	1	1	1	1	1	1	0.700324250127809	1	1	1	1	1	1	1	1	1	1	1	1
ENSMUST00000016115	ENSMUSG00000015971	Actr8	0.0401442463058261	0.0269765662661816	0.0275909335088852	0.017155892680284	0.0272019280726618	0.089474169254707	0.0282481486869554	0.0459854262986974	0.0362272637692584	1	0.0494888298762086	0.0354977746445075	1	1	0.0448990624177786	1	1	1	1	1	1	1	0.024570453194638	0.0178574139071754
ENSMUST00000016125	ENSMUSG00000015981	Stk32c	1	1	1	1	1	1	0.698724129739096	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.557923631413332	0.633248055928468
ENSMUST00000016315	ENSMUSG00000026639	Lamb3	1	1	1	1	1	1	1	1	1	1	1	1	1	0.574250602963133	1	1	1	1	1	1	1	1	1	1
ENSMUST00000016638	ENSMUSG00000016494	Cd34	1	1	1	1	1	1	1	0.333990180688688	0.408413314274045	1	1	0.265784262913793	1	1	1	1	1	1	1	1	1	1	1	1
ENSMUST00000016639	ENSMUSG00000016495	Plgrkt	1	0.595958211410216	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.856876001473827
ENSMUST00000016640	ENSMUSG00000016496	Cd274	0.229448314472682	0.193166913598371	0.202628907445194	0.820916891199952	0.392866973558347	0.279565443474663	0.610704517296811	0.202871442395668	0.599371245494593	0.197489903328692	0.215973858524164	0.235418751103525	0.39437152953054	0.40751290797136	0.698909700866648	0.5534708154839	0.958758677011025	0.409044798586341	0.819799804887646	0.576368876080692	0.696437028163914	0.347916847873358	0.282268194302134	0.359738207768286
ENSMUST00000016673	ENSMUSG00000016529	Il10	1	0.56028058851873	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ENSMUST00000017184	ENSMUSG00000042842	Serpinb6b	1	1	1	1	1	1	1	1	1	1	1	0.773652490774194	1	1	1	1	1	1	1	1	1	1	1	1
ENSMUST00000017188	ENSMUSG00000060147	Serpinb6a	1	1	1	1	1	1	1	0.893407545720131	1	1	0.869822382269541	1	1	1	1	1	1	1	1	1	1	0.588224913677994	1	1
ENSMUST00000017435	ENSMUSG00000017291	Taok1	1	0.0495070092023629	1	1	0.0142757987238007	0.0218061416561852	0.0174778394104655	0.0781452689291285	0.0185560739504082	0.0122793794591032	1	0.0156449203837824	1	1	1	1	1	1	1	1	1	1	1	0.779587286490532
ENSMUST00000017530	ENSMUSG00000017386	Traf4	0.0377156249422479	0.0184171186381056	0.0626725060729658	1	0.0349629567473262	0.0553162207072953	0.0311410161749552	0.0297706764790816	1	0.0218013876147189	0.0175033899690523	0.0208159953438782	1	1	0.200196993841941	0.186835566018347	0.252926997680659	0.112403501593882	1	1	1	0.43601292342305	0.0129699532874162	0.0166164103336127
